# Force coefficients
# dragDir     : (9.961949e-01 8.715319e-02 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (-8.715319e-02 9.961949e-01 0.000000e+00)
# rollAxis    : (9.961949e-01 8.715319e-02 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (-8.715319e-02 9.961949e-01 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
262           	5.271286e-02	-1.221565e-21	5.657789e-01	2.828894e-01	-1.004781e-02	-2.635643e-02	3.092459e-01	-2.565330e-01	-2.635643e-02	2.635643e-02	2.728416e-01	2.929372e-01
263           	5.265503e-02	-1.221058e-21	5.656076e-01	2.828038e-01	-9.932501e-03	-2.632752e-02	3.091313e-01	-2.564763e-01	-2.632752e-02	2.632752e-02	2.728713e-01	2.927363e-01
264           	5.259780e-02	-1.220546e-21	5.654345e-01	2.827173e-01	-9.818396e-03	-2.629890e-02	3.090162e-01	-2.564184e-01	-2.629890e-02	2.629890e-02	2.728989e-01	2.925357e-01
265           	5.254114e-02	-1.220029e-21	5.652599e-01	2.826299e-01	-9.705502e-03	-2.627057e-02	3.089005e-01	-2.563594e-01	-2.627057e-02	2.627057e-02	2.729244e-01	2.923354e-01
266           	5.248507e-02	-1.219506e-21	5.650836e-01	2.825418e-01	-9.593821e-03	-2.624254e-02	3.087843e-01	-2.562993e-01	-2.624254e-02	2.624254e-02	2.729480e-01	2.921356e-01
267           	5.242956e-02	-1.218979e-21	5.649059e-01	2.824529e-01	-9.483359e-03	-2.621478e-02	3.086677e-01	-2.562381e-01	-2.621478e-02	2.621478e-02	2.729696e-01	2.919363e-01
268           	5.237463e-02	-1.218447e-21	5.647267e-01	2.823634e-01	-9.374117e-03	-2.618731e-02	3.085507e-01	-2.561760e-01	-2.618731e-02	2.618731e-02	2.729892e-01	2.917375e-01
269           	5.232024e-02	-1.217912e-21	5.645462e-01	2.822731e-01	-9.266103e-03	-2.616012e-02	3.084332e-01	-2.561130e-01	-2.616012e-02	2.616012e-02	2.730070e-01	2.915392e-01
270           	5.226643e-02	-1.217375e-21	5.643645e-01	2.821822e-01	-9.159318e-03	-2.613321e-02	3.083155e-01	-2.560490e-01	-2.613321e-02	2.613321e-02	2.730229e-01	2.913416e-01
271           	5.221316e-02	-1.216834e-21	5.641816e-01	2.820908e-01	-9.053767e-03	-2.610658e-02	3.081974e-01	-2.559842e-01	-2.610658e-02	2.610658e-02	2.730370e-01	2.911446e-01
272           	5.216046e-02	-1.216290e-21	5.639976e-01	2.819988e-01	-8.949446e-03	-2.608023e-02	3.080790e-01	-2.559186e-01	-2.608023e-02	2.608023e-02	2.730494e-01	2.909482e-01
273           	5.210829e-02	-1.215743e-21	5.638126e-01	2.819063e-01	-8.846361e-03	-2.605415e-02	3.079604e-01	-2.558521e-01	-2.605415e-02	2.605415e-02	2.730599e-01	2.907527e-01
274           	5.205669e-02	-1.215190e-21	5.636266e-01	2.818133e-01	-8.744509e-03	-2.602834e-02	3.078417e-01	-2.557850e-01	-2.602834e-02	2.602834e-02	2.730688e-01	2.905578e-01
275           	5.200562e-02	-1.214634e-21	5.634397e-01	2.817199e-01	-8.643877e-03	-2.600281e-02	3.077227e-01	-2.557171e-01	-2.600281e-02	2.600281e-02	2.730760e-01	2.903637e-01
276           	5.195511e-02	-1.214072e-21	5.632521e-01	2.816260e-01	-8.544495e-03	-2.597755e-02	3.076036e-01	-2.556485e-01	-2.597755e-02	2.597755e-02	2.730816e-01	2.901705e-01
277           	5.190512e-02	-1.213507e-21	5.630637e-01	2.815319e-01	-8.446357e-03	-2.595256e-02	3.074844e-01	-2.555793e-01	-2.595256e-02	2.595256e-02	2.730855e-01	2.899782e-01
278           	5.185569e-02	-1.212939e-21	5.628747e-01	2.814373e-01	-8.349450e-03	-2.592784e-02	3.073652e-01	-2.555095e-01	-2.592784e-02	2.592784e-02	2.730879e-01	2.897868e-01
279           	5.180677e-02	-1.212367e-21	5.626849e-01	2.813425e-01	-8.253772e-03	-2.590338e-02	3.072459e-01	-2.554391e-01	-2.590338e-02	2.590338e-02	2.730887e-01	2.895962e-01
280           	5.175838e-02	-1.211793e-21	5.624947e-01	2.812473e-01	-8.159321e-03	-2.587919e-02	3.071265e-01	-2.553681e-01	-2.587919e-02	2.587919e-02	2.730880e-01	2.894067e-01
281           	5.171050e-02	-1.211215e-21	5.623039e-01	2.811519e-01	-8.066099e-03	-2.585525e-02	3.070072e-01	-2.552967e-01	-2.585525e-02	2.585525e-02	2.730858e-01	2.892180e-01
282           	5.166315e-02	-1.210636e-21	5.621126e-01	2.810563e-01	-7.974103e-03	-2.583158e-02	3.068879e-01	-2.552247e-01	-2.583158e-02	2.583158e-02	2.730822e-01	2.890304e-01
283           	5.161630e-02	-1.210054e-21	5.619210e-01	2.809605e-01	-7.883333e-03	-2.580815e-02	3.067686e-01	-2.551523e-01	-2.580815e-02	2.580815e-02	2.730772e-01	2.888438e-01
284           	5.156998e-02	-1.209472e-21	5.617290e-01	2.808645e-01	-7.793783e-03	-2.578499e-02	3.066495e-01	-2.550795e-01	-2.578499e-02	2.578499e-02	2.730707e-01	2.886583e-01
285           	5.152419e-02	-1.208888e-21	5.615367e-01	2.807684e-01	-7.705449e-03	-2.576210e-02	3.065305e-01	-2.550063e-01	-2.576210e-02	2.576210e-02	2.730629e-01	2.884738e-01
286           	5.147892e-02	-1.208302e-21	5.613442e-01	2.806721e-01	-7.618329e-03	-2.573946e-02	3.064116e-01	-2.549327e-01	-2.573946e-02	2.573946e-02	2.730538e-01	2.882904e-01
287           	5.143417e-02	-1.207716e-21	5.611515e-01	2.805758e-01	-7.532412e-03	-2.571708e-02	3.062928e-01	-2.548587e-01	-2.571708e-02	2.571708e-02	2.730433e-01	2.881082e-01
288           	5.138994e-02	-1.207130e-21	5.609586e-01	2.804793e-01	-7.447694e-03	-2.569497e-02	3.061743e-01	-2.547844e-01	-2.569497e-02	2.569497e-02	2.730316e-01	2.879270e-01
289           	5.134622e-02	-1.206543e-21	5.607657e-01	2.803828e-01	-7.364171e-03	-2.567311e-02	3.060559e-01	-2.547097e-01	-2.567311e-02	2.567311e-02	2.730187e-01	2.877470e-01
290           	5.130300e-02	-1.205955e-21	5.605726e-01	2.802863e-01	-7.281839e-03	-2.565150e-02	3.059378e-01	-2.546348e-01	-2.565150e-02	2.565150e-02	2.730045e-01	2.875681e-01
291           	5.126029e-02	-1.205368e-21	5.603795e-01	2.801897e-01	-7.200690e-03	-2.563014e-02	3.058199e-01	-2.545596e-01	-2.563014e-02	2.563014e-02	2.729891e-01	2.873904e-01
292           	5.121806e-02	-1.204780e-21	5.601864e-01	2.800932e-01	-7.120720e-03	-2.560903e-02	3.057022e-01	-2.544842e-01	-2.560903e-02	2.560903e-02	2.729725e-01	2.872139e-01
293           	5.117633e-02	-1.204193e-21	5.599934e-01	2.799967e-01	-7.041919e-03	-2.558816e-02	3.055849e-01	-2.544085e-01	-2.558816e-02	2.558816e-02	2.729548e-01	2.870386e-01
294           	5.113509e-02	-1.203606e-21	5.598004e-01	2.799002e-01	-6.964281e-03	-2.556754e-02	3.054678e-01	-2.543327e-01	-2.556754e-02	2.556754e-02	2.729359e-01	2.868645e-01
295           	5.109433e-02	-1.203020e-21	5.596076e-01	2.798038e-01	-6.887795e-03	-2.554717e-02	3.053510e-01	-2.542567e-01	-2.554717e-02	2.554717e-02	2.729160e-01	2.866916e-01
296           	5.105353e-02	-1.202435e-21	5.594148e-01	2.797074e-01	-6.812549e-03	-2.552676e-02	3.052342e-01	-2.541806e-01	-2.552676e-02	2.552676e-02	2.728949e-01	2.865200e-01
297           	5.101288e-02	-1.201852e-21	5.592221e-01	2.796110e-01	-6.738501e-03	-2.550644e-02	3.051175e-01	-2.541046e-01	-2.550644e-02	2.550644e-02	2.728725e-01	2.863496e-01
298           	5.097269e-02	-1.201268e-21	5.590297e-01	2.795148e-01	-6.665596e-03	-2.548634e-02	3.050012e-01	-2.540285e-01	-2.548634e-02	2.548634e-02	2.728492e-01	2.861804e-01
299           	5.093304e-02	-1.200686e-21	5.588375e-01	2.794188e-01	-6.593808e-03	-2.546652e-02	3.048853e-01	-2.539523e-01	-2.546652e-02	2.546652e-02	2.728250e-01	2.860126e-01
300           	5.089390e-02	-1.200105e-21	5.586458e-01	2.793229e-01	-6.523127e-03	-2.544695e-02	3.047698e-01	-2.538759e-01	-2.544695e-02	2.544695e-02	2.727998e-01	2.858460e-01
301           	5.085524e-02	-1.199524e-21	5.584544e-01	2.792272e-01	-6.453550e-03	-2.542762e-02	3.046548e-01	-2.537996e-01	-2.542762e-02	2.542762e-02	2.727736e-01	2.856807e-01
302           	5.081702e-02	-1.198945e-21	5.582633e-01	2.791317e-01	-6.385071e-03	-2.540851e-02	3.045402e-01	-2.537232e-01	-2.540851e-02	2.540851e-02	2.727466e-01	2.855167e-01
303           	5.077924e-02	-1.198368e-21	5.580726e-01	2.790363e-01	-6.317668e-03	-2.538962e-02	3.044259e-01	-2.536467e-01	-2.538962e-02	2.538962e-02	2.727187e-01	2.853540e-01
304           	5.074192e-02	-1.197792e-21	5.578825e-01	2.789412e-01	-6.251369e-03	-2.537096e-02	3.043122e-01	-2.535703e-01	-2.537096e-02	2.537096e-02	2.726899e-01	2.851926e-01
305           	5.070504e-02	-1.197217e-21	5.576928e-01	2.788464e-01	-6.186146e-03	-2.535252e-02	3.041989e-01	-2.534939e-01	-2.535252e-02	2.535252e-02	2.726603e-01	2.850326e-01
306           	5.066859e-02	-1.196644e-21	5.575036e-01	2.787518e-01	-6.121978e-03	-2.533429e-02	3.040861e-01	-2.534175e-01	-2.533429e-02	2.533429e-02	2.726298e-01	2.848738e-01
307           	5.063256e-02	-1.196073e-21	5.573149e-01	2.786574e-01	-6.058855e-03	-2.531628e-02	3.039737e-01	-2.533412e-01	-2.531628e-02	2.531628e-02	2.725986e-01	2.847163e-01
308           	5.059697e-02	-1.195504e-21	5.571267e-01	2.785633e-01	-5.996771e-03	-2.529848e-02	3.038618e-01	-2.532649e-01	-2.529848e-02	2.529848e-02	2.725666e-01	2.845601e-01
309           	5.056181e-02	-1.194936e-21	5.569391e-01	2.784695e-01	-5.935720e-03	-2.528090e-02	3.037504e-01	-2.531886e-01	-2.528090e-02	2.528090e-02	2.725338e-01	2.844052e-01
310           	5.052707e-02	-1.194371e-21	5.567520e-01	2.783760e-01	-5.875689e-03	-2.526353e-02	3.036395e-01	-2.531125e-01	-2.526353e-02	2.526353e-02	2.725003e-01	2.842517e-01
311           	5.049275e-02	-1.193807e-21	5.565655e-01	2.782828e-01	-5.816670e-03	-2.524638e-02	3.035291e-01	-2.530364e-01	-2.524638e-02	2.524638e-02	2.724661e-01	2.840994e-01
312           	5.045886e-02	-1.193246e-21	5.563797e-01	2.781898e-01	-5.758650e-03	-2.522943e-02	3.034193e-01	-2.529604e-01	-2.522943e-02	2.522943e-02	2.724312e-01	2.839485e-01
313           	5.042538e-02	-1.192687e-21	5.561945e-01	2.780972e-01	-5.701622e-03	-2.521269e-02	3.033099e-01	-2.528845e-01	-2.521269e-02	2.521269e-02	2.723956e-01	2.837989e-01
314           	5.039231e-02	-1.192130e-21	5.560099e-01	2.780050e-01	-5.645575e-03	-2.519615e-02	3.032011e-01	-2.528088e-01	-2.519615e-02	2.519615e-02	2.723594e-01	2.836505e-01
315           	5.035964e-02	-1.191575e-21	5.558260e-01	2.779130e-01	-5.590498e-03	-2.517982e-02	3.030928e-01	-2.527332e-01	-2.517982e-02	2.517982e-02	2.723225e-01	2.835035e-01
316           	5.032737e-02	-1.191023e-21	5.556428e-01	2.778214e-01	-5.536380e-03	-2.516368e-02	3.029851e-01	-2.526577e-01	-2.516368e-02	2.516368e-02	2.722850e-01	2.833578e-01
317           	5.029550e-02	-1.190473e-21	5.554604e-01	2.777302e-01	-5.483210e-03	-2.514775e-02	3.028779e-01	-2.525824e-01	-2.514775e-02	2.514775e-02	2.722470e-01	2.832134e-01
318           	5.026403e-02	-1.189926e-21	5.552786e-01	2.776393e-01	-5.430976e-03	-2.513202e-02	3.027713e-01	-2.525073e-01	-2.513202e-02	2.513202e-02	2.722083e-01	2.830703e-01
319           	5.023297e-02	-1.189382e-21	5.550977e-01	2.775488e-01	-5.379669e-03	-2.511648e-02	3.026653e-01	-2.524323e-01	-2.511648e-02	2.511648e-02	2.721692e-01	2.829285e-01
320           	5.020229e-02	-1.188840e-21	5.549175e-01	2.774587e-01	-5.329277e-03	-2.510115e-02	3.025599e-01	-2.523576e-01	-2.510115e-02	2.510115e-02	2.721295e-01	2.827880e-01
321           	5.017200e-02	-1.188301e-21	5.547380e-01	2.773690e-01	-5.279791e-03	-2.508600e-02	3.024550e-01	-2.522830e-01	-2.508600e-02	2.508600e-02	2.720892e-01	2.826488e-01
322           	5.014209e-02	-1.187765e-21	5.545594e-01	2.772797e-01	-5.231197e-03	-2.507105e-02	3.023508e-01	-2.522087e-01	-2.507105e-02	2.507105e-02	2.720485e-01	2.825109e-01
323           	5.011256e-02	-1.187231e-21	5.543816e-01	2.771908e-01	-5.183486e-03	-2.505628e-02	3.022471e-01	-2.521345e-01	-2.505628e-02	2.505628e-02	2.720073e-01	2.823743e-01
324           	5.008340e-02	-1.186701e-21	5.542046e-01	2.771023e-01	-5.136645e-03	-2.504170e-02	3.021440e-01	-2.520606e-01	-2.504170e-02	2.504170e-02	2.719657e-01	2.822390e-01
325           	5.005461e-02	-1.186174e-21	5.540285e-01	2.770142e-01	-5.090665e-03	-2.502731e-02	3.020415e-01	-2.519869e-01	-2.502731e-02	2.502731e-02	2.719236e-01	2.821049e-01
326           	5.002620e-02	-1.185650e-21	5.538532e-01	2.769266e-01	-5.045533e-03	-2.501310e-02	3.019397e-01	-2.519135e-01	-2.501310e-02	2.501310e-02	2.718810e-01	2.819721e-01
327           	4.999814e-02	-1.185129e-21	5.536787e-01	2.768394e-01	-5.001238e-03	-2.499907e-02	3.018384e-01	-2.518403e-01	-2.499907e-02	2.499907e-02	2.718381e-01	2.818406e-01
328           	4.997046e-02	-1.184610e-21	5.535052e-01	2.767526e-01	-4.957768e-03	-2.498523e-02	3.017378e-01	-2.517674e-01	-2.498523e-02	2.498523e-02	2.717948e-01	2.817104e-01
329           	4.994313e-02	-1.184095e-21	5.533325e-01	2.766663e-01	-4.915114e-03	-2.497157e-02	3.016378e-01	-2.516947e-01	-2.497157e-02	2.497157e-02	2.717511e-01	2.815814e-01
330           	4.991616e-02	-1.183584e-21	5.531608e-01	2.765804e-01	-4.873264e-03	-2.495808e-02	3.015385e-01	-2.516223e-01	-2.495808e-02	2.495808e-02	2.717071e-01	2.814536e-01
331           	4.988955e-02	-1.183077e-21	5.529899e-01	2.764950e-01	-4.832209e-03	-2.494478e-02	3.014397e-01	-2.515502e-01	-2.494478e-02	2.494478e-02	2.716628e-01	2.813272e-01
332           	4.986330e-02	-1.182573e-21	5.528200e-01	2.764100e-01	-4.791936e-03	-2.493165e-02	3.013417e-01	-2.514784e-01	-2.493165e-02	2.493165e-02	2.716181e-01	2.812019e-01
333           	4.983740e-02	-1.182072e-21	5.526511e-01	2.763255e-01	-4.752436e-03	-2.491870e-02	3.012442e-01	-2.514068e-01	-2.491870e-02	2.491870e-02	2.715731e-01	2.810780e-01
334           	4.981183e-02	-1.181576e-21	5.524830e-01	2.762415e-01	-4.713699e-03	-2.490591e-02	3.011474e-01	-2.513356e-01	-2.490591e-02	2.490591e-02	2.715278e-01	2.809552e-01
335           	4.978659e-02	-1.181083e-21	5.523160e-01	2.761580e-01	-4.675714e-03	-2.489330e-02	3.010513e-01	-2.512647e-01	-2.489330e-02	2.489330e-02	2.714823e-01	2.808337e-01
336           	4.976169e-02	-1.180593e-21	5.521499e-01	2.760749e-01	-4.638469e-03	-2.488085e-02	3.009558e-01	-2.511941e-01	-2.488085e-02	2.488085e-02	2.714365e-01	2.807134e-01
337           	4.973713e-02	-1.180106e-21	5.519847e-01	2.759924e-01	-4.601954e-03	-2.486857e-02	3.008609e-01	-2.511238e-01	-2.486857e-02	2.486857e-02	2.713904e-01	2.805943e-01
338           	4.971290e-02	-1.179621e-21	5.518206e-01	2.759103e-01	-4.566158e-03	-2.485645e-02	3.007667e-01	-2.510538e-01	-2.485645e-02	2.485645e-02	2.713441e-01	2.804764e-01
339           	4.968901e-02	-1.179139e-21	5.516574e-01	2.758287e-01	-4.531071e-03	-2.484450e-02	3.006732e-01	-2.509842e-01	-2.484450e-02	2.484450e-02	2.712976e-01	2.803598e-01
340           	4.966544e-02	-1.178660e-21	5.514953e-01	2.757476e-01	-4.496682e-03	-2.483272e-02	3.005804e-01	-2.509149e-01	-2.483272e-02	2.483272e-02	2.712510e-01	2.802443e-01
341           	4.964218e-02	-1.178185e-21	5.513341e-01	2.756671e-01	-4.462982e-03	-2.482109e-02	3.004882e-01	-2.508460e-01	-2.482109e-02	2.482109e-02	2.712041e-01	2.801301e-01
342           	4.961924e-02	-1.177713e-21	5.511740e-01	2.755870e-01	-4.429963e-03	-2.480962e-02	3.003966e-01	-2.507774e-01	-2.480962e-02	2.480962e-02	2.711571e-01	2.800170e-01
343           	4.959660e-02	-1.177243e-21	5.510150e-01	2.755075e-01	-4.397613e-03	-2.479830e-02	3.003058e-01	-2.507092e-01	-2.479830e-02	2.479830e-02	2.711099e-01	2.799051e-01
344           	4.957427e-02	-1.176777e-21	5.508569e-01	2.754285e-01	-4.365922e-03	-2.478714e-02	3.002156e-01	-2.506413e-01	-2.478714e-02	2.478714e-02	2.710625e-01	2.797944e-01
345           	4.955225e-02	-1.176313e-21	5.506999e-01	2.753500e-01	-4.334878e-03	-2.477613e-02	3.001261e-01	-2.505738e-01	-2.477613e-02	2.477613e-02	2.710151e-01	2.796848e-01
346           	4.953053e-02	-1.175852e-21	5.505440e-01	2.752720e-01	-4.304474e-03	-2.476527e-02	3.000373e-01	-2.505067e-01	-2.476527e-02	2.476527e-02	2.709675e-01	2.795765e-01
347           	4.950911e-02	-1.175394e-21	5.503891e-01	2.751945e-01	-4.274700e-03	-2.475455e-02	2.999491e-01	-2.504400e-01	-2.475455e-02	2.475455e-02	2.709198e-01	2.794692e-01
348           	4.948797e-02	-1.174939e-21	5.502353e-01	2.751176e-01	-4.245548e-03	-2.474399e-02	2.998616e-01	-2.503736e-01	-2.474399e-02	2.474399e-02	2.708721e-01	2.793632e-01
349           	4.946712e-02	-1.174486e-21	5.500825e-01	2.750412e-01	-4.217008e-03	-2.473356e-02	2.997748e-01	-2.503077e-01	-2.473356e-02	2.473356e-02	2.708242e-01	2.792583e-01
350           	4.944656e-02	-1.174036e-21	5.499309e-01	2.749654e-01	-4.189082e-03	-2.472328e-02	2.996887e-01	-2.502422e-01	-2.472328e-02	2.472328e-02	2.707764e-01	2.791545e-01
351           	4.942628e-02	-1.173589e-21	5.497802e-01	2.748901e-01	-4.161726e-03	-2.471314e-02	2.996033e-01	-2.501770e-01	-2.471314e-02	2.471314e-02	2.707284e-01	2.790518e-01
352           	4.940627e-02	-1.173145e-21	5.496307e-01	2.748153e-01	-4.134955e-03	-2.470313e-02	2.995185e-01	-2.501122e-01	-2.470313e-02	2.470313e-02	2.706804e-01	2.789503e-01
353           	4.938654e-02	-1.172704e-21	5.494823e-01	2.747411e-01	-4.108764e-03	-2.469327e-02	2.994344e-01	-2.500479e-01	-2.469327e-02	2.469327e-02	2.706324e-01	2.788499e-01
354           	4.936708e-02	-1.172267e-21	5.493350e-01	2.746675e-01	-4.083139e-03	-2.468354e-02	2.993510e-01	-2.499839e-01	-2.468354e-02	2.468354e-02	2.705843e-01	2.787506e-01
355           	4.934790e-02	-1.171833e-21	5.491887e-01	2.745944e-01	-4.058071e-03	-2.467395e-02	2.992683e-01	-2.499204e-01	-2.467395e-02	2.467395e-02	2.705363e-01	2.786524e-01
356           	4.932897e-02	-1.171402e-21	5.490437e-01	2.745218e-01	-4.033548e-03	-2.466449e-02	2.991863e-01	-2.498573e-01	-2.466449e-02	2.466449e-02	2.704883e-01	2.785554e-01
357           	4.931030e-02	-1.170974e-21	5.488997e-01	2.744498e-01	-4.009561e-03	-2.465515e-02	2.991050e-01	-2.497947e-01	-2.465515e-02	2.465515e-02	2.704403e-01	2.784594e-01
358           	4.929188e-02	-1.170550e-21	5.487568e-01	2.743784e-01	-3.986107e-03	-2.464594e-02	2.990243e-01	-2.497325e-01	-2.464594e-02	2.464594e-02	2.703923e-01	2.783645e-01
359           	4.927370e-02	-1.170128e-21	5.486151e-01	2.743075e-01	-3.963174e-03	-2.463685e-02	2.989444e-01	-2.496707e-01	-2.463685e-02	2.463685e-02	2.703444e-01	2.782707e-01
360           	4.925578e-02	-1.169710e-21	5.484745e-01	2.742372e-01	-3.940753e-03	-2.462789e-02	2.988651e-01	-2.496093e-01	-2.462789e-02	2.462789e-02	2.702965e-01	2.781780e-01
361           	4.923809e-02	-1.169295e-21	5.483349e-01	2.741674e-01	-3.918809e-03	-2.461904e-02	2.987865e-01	-2.495484e-01	-2.461904e-02	2.461904e-02	2.702486e-01	2.780862e-01
362           	4.922064e-02	-1.168882e-21	5.481965e-01	2.740983e-01	-3.897390e-03	-2.461032e-02	2.987086e-01	-2.494879e-01	-2.461032e-02	2.461032e-02	2.702009e-01	2.779957e-01
363           	4.920342e-02	-1.168473e-21	5.480593e-01	2.740297e-01	-3.876461e-03	-2.460171e-02	2.986314e-01	-2.494280e-01	-2.460171e-02	2.460171e-02	2.701532e-01	2.779061e-01
364           	4.918642e-02	-1.168067e-21	5.479232e-01	2.739616e-01	-3.856002e-03	-2.459321e-02	2.985548e-01	-2.493684e-01	-2.459321e-02	2.459321e-02	2.701056e-01	2.778176e-01
